Time (s), Cell Name, Value
910.49128, C25, 0.1092981
910.5914, C25, 0.27903
914.99668, C25, 0.1506516
915.99788, C25, 0.1045526
916.098, C25, 0.1022822
918.30064, C25, 0.1548356
925.30904, C25, 0.1342708
928.6130000000001, C25, 0.1624243
929.41396, C25, 0.1965541
930.1147999999999, C25, 0.1114259
931.116, C25, 0.1059246
934.2197200000001, C25, 0.2348736
938.1244, C25, 0.1272149
939.32584, C25, 0.1300516
940.82764, C25, 0.144687
942.72992, C25, 0.1069018
942.8300400000001, C25, 0.2562307
943.0302799999999, C25, 0.1023384
947.83604, C25, 0.1061817
956.84684, C25, 0.2008088
963.25452, C25, 0.157181
963.35464, C25, 0.1469292
964.55608, C25, 0.1468143
965.25692, C25, 0.15594
969.76232, C25, 0.1168368
974.06748, C25, 0.131481
978.97336, C25, 0.1314261
981.3762400000001, C25, 0.1163405
987.58368, C25, 0.1786372
991.4883599999999, C25, 0.1692975
994.2917200000001, C25, 0.2045129
994.39184, C25, 0.1336665
997.99616, C25, 0.1321376
998.7971199999999, C25, 0.1593836
1003.2024, C25, 0.1065949
1003.50276, C25, 0.3529638
1003.60288, C25, 0.6152109
1003.703, C25, 0.9186156
1003.80312, C25, 0.722161
1003.90324, C25, 0.3834721
1004.00336, C25, 0.1411125
1004.40384, C25, 0.2205116
1004.50396, C25, 0.2459249
1004.60408, C25, 0.231121
1005.30492, C25, 0.2067608
1006.10588, C25, 0.1979229
1006.40624, C25, 0.1707852
1008.90924, C25, 0.1092739
1009.10948, C25, 0.2496711
1009.61008, C25, 0.3712074
1013.81512, C25, 0.1077653
1013.91524, C25, 0.1473667
1014.11548, C25, 0.1099698
1014.51596, C25, 0.1989681
1014.81632, C25, 0.3375705
1014.91644, C25, 0.1529621
1050.05856, C25, 0.1179873
1052.66168, C25, 0.1228578
1053.96324, C25, 0.1376117
1055.16468, C25, 0.1100018
1057.06696, C25, 0.1161414
1059.56996, C25, 0.1846459
1064.2756, C25, 0.1421742
1065.2768, C25, 0.1825388
1070.48304, C25, 0.1758026
1070.58316, C25, 0.1606431
1071.284, C25, 0.1514264
1071.7846, C25, 0.2643694
1072.48544, C25, 0.2064501
1072.58556, C25, 0.184756
1073.48664, C25, 0.1687736
1074.88832, C25, 0.1100697
1078.69288, C25, 0.2244165
1080.49504, C25, 0.1258234
1082.09696, C25, 0.1269327
1094.8122, C25, 0.101028
1095.11256, C25, 0.1396969
1095.21268, C25, 0.128315
1095.61316, C25, 0.1244244
1096.01364, C25, 0.1033558
1104.02324, C25, 0.1267113
1107.42732, C25, 0.1544119
1109.3296, C25, 0.1478149
1110.3308, C25, 0.1031389
1111.332, C25, 0.124104
1118.14016, C25, 0.1247105
1118.64076, C25, 0.1293001
1118.74088, C25, 0.2057619
1118.841, C25, 0.1562573
1119.44172, C25, 0.1082375
1121.64436, C25, 0.2552882
1124.04724, C25, 0.1575841
1127.75168, C25, 0.1046436
1136.56224, C25, 0.1080975
1143.27028, C25, 0.1541753
1143.97112, C25, 0.1569574
1148.77688, C25, 0.1387828
1150.27868, C25, 0.1027892
1151.07964, C25, 0.103256
1151.8806, C25, 0.1473477
1158.18816, C25, 0.1423552
1160.19056, C25, 0.1810109
1161.09164, C25, 0.1284504
1161.8926, C25, 0.1326706
1161.99272, C25, 0.261455
1162.19296, C25, 0.1421054
1162.79368, C25, 0.4005557
1163.3944, C25, 0.1439818
1163.59464, C25, 0.1148043
1163.69476, C25, 0.1303688
1163.99512, C25, 0.1311212
1165.09644, C25, 0.1316269
1165.49692, C25, 0.1169652
0.30036, C26, 0.1237894
1.70204, C26, 0.1625446
3.5042, C26, 0.1269767
8.910679999999999, C26, 0.2096107
9.0108, C26, 0.1162113
9.611520000000001, C26, 0.1791343
9.91188, C26, 0.1125874
16.92028, C26, 0.5068444
17.0204, C26, 0.1839498
17.32076, C26, 0.1303887
17.62112, C26, 0.2968948
17.72124, C26, 0.2115094
20.12412, C26, 0.3711868
20.22424, C26, 0.3160128
20.32436, C26, 0.1989517
20.42448, C26, 0.2466031
20.5246, C26, 0.2098382
20.92508, C26, 0.1641966
24.92988, C26, 0.1830782
26.93228, C26, 0.1420534
28.33396, C26, 0.231373
29.33516, C26, 0.1613821
37.74524, C26, 0.1404134
37.84536, C26, 0.5378262
37.94548, C26, 0.8384482
38.0456, C26, 0.1258644
39.34716, C26, 0.1524985
40.74884, C26, 0.2101744
41.34956, C26, 0.145762
41.5498, C26, 0.1601127
41.64992, C26, 0.3462332
42.15052, C26, 0.1258326
43.15172, C26, 0.1809238
43.95268, C26, 0.10965
45.85496, C26, 0.1159545
48.35796, C26, 0.1194368
48.5582, C26, 0.2057855
49.95988, C26, 0.1381703
52.36276, C26, 0.1038943
56.46768, C26, 0.1093051
56.5678, C26, 0.1273856
56.86816, C26, 0.1000357
57.96948, C26, 0.3050039
58.0696, C26, 0.1321259
58.26984, C26, 0.1833448
69.98388, C26, 0.2790585
71.78604, C26, 0.1046675
76.29143999999999, C26, 0.2124071
76.69192, C26, 0.2924396
77.19252, C26, 0.1216667
77.593, C26, 0.130384
81.99827999999999, C26, 0.1119715
92.51088, C26, 0.1272318
94.91376, C26, 0.1284597
97.21652, C26, 0.1292688
99.71952, C26, 0.1524663
100.32024, C26, 0.218205
100.42036, C26, 0.1186305
101.92216, C26, 0.1571342
102.1224, C26, 0.5240376
102.22252, C26, 0.678766
102.32264, C26, 0.1354639
102.72312, C26, 0.2122882
102.82324, C26, 0.1826299
103.82444, C26, 0.1242443
104.02468, C26, 0.1013194
104.22492, C26, 0.1800747
104.32504, C26, 0.2330371
104.42516, C26, 0.2387387
105.72672, C26, 0.3678991
105.82684, C26, 0.14593
105.92696, C26, 0.2322015
106.02708, C26, 0.1320887
107.52888, C26, 0.1590282
109.43116, C26, 0.1087722
109.6314, C26, 0.1256429
109.83164, C26, 0.2110731
109.93176, C26, 0.1786247
110.6326, C26, 0.127895
110.83284, C26, 0.2788485
111.03308, C26, 0.3796169
111.23332, C26, 0.2048511
111.33344, C26, 0.363471
111.43356, C26, 0.3717627
111.53368, C26, 0.1803004
111.6338, C26, 0.3994083
111.73392, C26, 0.2157108
111.83404, C26, 0.6504595
112.03428, C26, 0.2567967
112.1344, C26, 0.2068488
112.23452, C26, 0.1028774
112.33464, C26, 0.3685801
112.53488, C26, 0.1259802
112.73512, C26, 0.2105718
113.1356, C26, 0.5984236
113.23572, C26, 0.2853862
113.53608, C26, 0.2018471
113.73632, C26, 0.1613213
113.83644, C26, 0.3183201
113.93656, C26, 0.1682792
114.23692, C26, 0.2140225
114.33704, C26, 0.2038306
114.6374, C26, 0.4701908
114.73752, C26, 0.394398
115.03788, C26, 0.170024
115.6386, C26, 0.2129506
117.84124, C26, 0.2208513
119.04268, C26, 0.1694784
124.34904, C26, 0.1121566
125.95096, C26, 0.1085614
127.85324, C26, 0.1401743
129.75552, C26, 0.30661
130.156, C26, 0.143678
136.26332, C26, 0.1036343
138.46596, C26, 0.1828807
138.76632, C26, 0.2024695
145.77472, C26, 0.1341212
146.87604, C26, 0.1840048
147.97736, C26, 0.2368521
148.07748, C26, 0.1969337
148.1776, C26, 0.4351183
148.27772, C26, 0.1982199
148.97856, C26, 0.1369864
149.07868, C26, 0.2992197
149.37904, C26, 0.2114639
150.18, C26, 0.1585072
150.88084, C26, 0.1088513
151.38144, C26, 0.2831157
151.48156, C26, 0.1118155
152.1824, C26, 0.4083619
152.28252, C26, 0.5346988
154.1848, C26, 0.1169084
154.78552, C26, 0.1202088
155.28612, C26, 0.1080905
155.38624, C26, 0.2055594
155.88684, C26, 0.2080394
157.98936, C26, 0.1006045
158.28972, C26, 0.1212925
166.49956, C26, 0.1198037
171.80592, C26, 0.1776698
172.90724, C26, 0.1986963
173.2076, C26, 0.1352133
174.2088, C26, 0.1798675
177.713, C26, 0.1787744
177.91324, C26, 0.2094917
179.7154, C26, 0.1014289
180.11588, C26, 0.2071002
180.91684, C26, 0.1671826
186.32332, C26, 0.1092596
187.32452, C26, 0.1313131
190.92884, C26, 0.1328918
193.13148, C26, 0.1285588
194.7334, C26, 0.1960135
195.33412, C26, 0.1562356
195.43424, C26, 0.1327447
195.93484, C26, 0.1481816
197.2364, C26, 0.1260684
199.43904, C26, 0.1494002
200.24, C26, 0.106022
200.44024, C26, 0.1600522
200.64048, C26, 0.380316
200.7406, C26, 0.8309044
200.84072, C26, 0.4943359
200.94084, C26, 0.3294263
201.04096, C26, 0.135128
201.14108, C26, 0.4630362
201.2412, C26, 0.2539061
201.54156, C26, 0.1176232
201.64168, C26, 0.1117038
201.84192, C26, 0.1579938
202.84312, C26, 0.1525019
202.94324, C26, 0.2003783
203.04336, C26, 0.4671895
203.14348, C26, 0.1924137
203.54396, C26, 0.1029493
206.84792, C26, 0.117771
207.54876, C26, 0.1688851
207.64888, C26, 0.2473189
208.04936, C26, 0.2899008
208.2496, C26, 0.1081467
209.2508, C26, 0.1078782
209.95164, C26, 0.1063986
212.35452, C26, 0.1337234
215.95884, C26, 0.1485473
216.55956, C26, 0.1132274
217.96124, C26, 0.1671243
218.86232, C26, 0.1059932
218.96244, C26, 0.1386071
219.06256, C26, 0.2132155
219.7634, C26, 0.1006046
220.46424, C26, 0.1510898
221.06496, C26, 0.1340105
221.16508, C26, 0.3803194
221.2652, C26, 0.1266251
221.46544, C26, 0.1293248
221.56556, C26, 0.1772847
223.96844, C26, 0.1238154
224.06856, C26, 0.1630932
224.96964, C26, 0.1306946
226.07096, C26, 0.1296562
226.17108, C26, 0.2326455
227.17228, C26, 0.1839276
227.87312, C26, 0.1516248
228.87432, C26, 0.4037806
229.2748, C26, 0.1483239
233.7802, C26, 0.1640443
238.08536, C26, 0.1894243
239.08656, C26, 0.1286278
239.7874, C26, 0.1215805
240.58836, C26, 0.1936859
241.38932, C26, 0.1119648
242.19028, C26, 0.1293532
244.39292, C26, 0.1058876
250.09976, C26, 0.1322268
250.40012, C26, 0.3129521
253.20348, C26, 0.1340466
253.70408, C26, 0.2904062
257.60876, C26, 0.1440599
257.70888, C26, 0.1597794
260.91272, C26, 0.1400905
262.51464, C26, 0.1545399
262.71488, C26, 1
262.815, C26, 0.3780161
263.11536, C26, 0.1137778
263.21548, C26, 0.1098252
263.41572, C26, 0.4009437
266.91992, C26, 0.116585
272.3264, C26, 0.1025302
276.43132, C26, 0.1649587
277.13216, C26, 0.1159244
278.3336, C26, 0.1099346
278.53384, C26, 0.117557
280.336, C26, 0.1194686
280.53624, C26, 0.1597069
286.44332, C26, 0.1117497
287.54464, C26, 0.2385394
288.54584, C26, 0.1420911
294.25268, C26, 0.1296209
295.55424, C26, 0.1586289
297.25628, C26, 0.107867
299.45892, C26, 0.1256726
300.76048, C26, 0.1011087
300.96072, C26, 0.1460362
301.26108, C26, 0.150445
301.3612, C26, 0.1034555
301.46132, C26, 0.1100387
301.76168, C26, 0.1172735
302.06204, C26, 0.165618
302.16216, C26, 0.1555613
302.46252, C26, 0.3736686
302.56264, C26, 0.1020574
303.06324, C26, 0.2509587
305.8666, C26, 0.1912074
306.26708, C26, 0.120099
307.869, C26, 0.1484057
312.47452, C26, 0.2222767
315.378, C26, 0.1873677
317.68076, C26, 0.1049379
317.78088, C26, 0.161945
317.881, C26, 0.2605269
320.58424, C26, 0.1011172
323.78808, C26, 0.1770277
325.39, C26, 0.1576029
325.69036, C26, 0.2653943
325.99072, C26, 0.2193495
327.09204, C26, 0.3575036
327.19216, C26, 0.8968574
327.29228, C26, 0.1398733
328.59384, C26, 0.4668891
328.69396, C26, 0.7488939
328.79408, C26, 0.664034
330.8966, C26, 0.1441661
338.30548, C26, 0.1047929
342.21016, C26, 0.1023201
348.31748, C26, 0.1452492
349.31868, C26, 0.1344589
349.81928, C26, 0.1106214
349.9194, C26, 0.1100791
350.11964, C26, 0.1259434
350.21976, C26, 0.143224
352.22216, C26, 0.1460408
353.9242, C26, 0.146072
355.82648, C26, 0.3142951
356.12684, C26, 0.1610103
356.72756, C26, 0.105207
357.52852, C26, 0.1793832
358.4296, C26, 0.2623433
365.73836, C26, 0.1699598
367.03992, C26, 0.1177791
367.54052, C26, 0.115589
368.34148, C26, 0.1637981
368.4416, C26, 0.3026525
372.14604, C26, 0.234967
372.24616, C26, 0.2335079
374.14844, C26, 0.1567102
375.04952, C26, 0.1639423
376.05072, C26, 0.1530029
379.55492, C26, 0.1152922
379.65504, C26, 0.1827147
379.75516, C26, 0.4709301
379.85528, C26, 0.2418312
383.9602, C26, 0.1058047
384.76116, C26, 0.1214316
384.9614, C26, 0.1465687
386.66344, C26, 0.1060324
392.4704, C26, 0.1246537
394.4728, C26, 0.186674
394.77316, C26, 0.2090793
394.87328, C26, 0.3289877
395.27376, C26, 0.2009093
396.37508, C26, 0.116316
397.17604, C26, 0.1893986
397.57652, C26, 0.1129946
398.67784, C26, 0.3293692
404.08432, C26, 0.107365
408.18924, C26, 0.1127932
410.19164, C26, 0.1279256
411.9938, C26, 0.1039224
412.79476, C26, 0.1865285
415.09752, C26, 0.1565389
416.9998, C26, 0.1802643
417.30016, C26, 0.1893535
421.5052, C26, 0.1157166
421.80556, C26, 0.1323249
431.31696, C26, 0.1153555
433.11912, C26, 0.1913333
433.31936, C26, 0.1255125
433.61972, C26, 0.1013514
440.528, C26, 0.1038163
443.5316, C26, 0.102965
445.0334, C26, 0.1020462
452.64252, C26, 0.1755607
458.64972, C26, 0.1360387
460.85236, C26, 0.1948495
460.95248, C26, 0.1001767
462.0538, C26, 0.2474353
462.15392, C26, 0.3153387
462.25404, C26, 0.2031742
463.35536, C26, 0.1458039
463.45548, C26, 0.1269398
463.5556, C26, 0.1058589
464.65692, C26, 0.10331
466.25884, C26, 0.1100406
469.5628, C26, 0.1191549
472.36616, C26, 0.1666216
473.86796, C26, 0.1328076
477.37216, C26, 0.1163761
478.073, C26, 0.1160071
480.47588, C26, 0.1862295
484.28044, C26, 0.1223463
484.38056, C26, 0.148118
484.48068, C26, 0.1684211
487.0838, C26, 0.2358768
487.18392, C26, 0.3367555
496.0946, C26, 0.3985647
496.19472, C26, 0.3842682
496.29484, C26, 0.3452491
496.99568, C26, 0.2135133
497.0958, C26, 0.3284284
497.19592, C26, 0.2343025
497.29604, C26, 0.1085041
497.5964, C26, 0.1175627
498.097, C26, 0.439495
498.79784, C26, 0.1362722
500.6, C26, 0.1151705
502.90276, C26, 0.1504453
503.20312, C26, 0.108254
505.80624, C26, 0.1626059
505.90636, C26, 0.3300973
507.30804, C26, 0.2476156
507.40816, C26, 0.1309991
507.90876, C26, 0.1297528
508.109, C26, 0.1217067
513.115, C26, 0.1478651
513.71572, C26, 0.1015405
523.22712, C26, 0.1129313
526.43096, C26, 0.1324204
540.44776, C26, 0.1368954
541.54908, C26, 0.2355892
547.2559199999999, C26, 0.2854832
549.25832, C26, 0.2105913
551.1606, C26, 0.2993565
553.86384, C26, 0.1403541
555.6660000000001, C26, 0.1507522
555.76612, C26, 0.1340594
556.1666, C26, 0.2331701
556.36684, C26, 0.2427081
556.86744, C26, 0.2064415
557.06768, C26, 0.1583265
557.26792, C26, 0.1289915
557.36804, C26, 0.1824228
557.6684, C26, 0.1979274
557.76852, C26, 0.2514971
559.1702, C26, 0.1484759
559.9711600000001, C26, 0.1067428
560.672, C26, 0.2062725
566.87944, C26, 0.1134849
569.48256, C26, 0.1778336
570.1834, C26, 0.1173126
572.38604, C26, 0.1814402
572.48616, C26, 0.5649255
572.58628, C26, 0.158156
573.08688, C26, 0.1463649
573.187, C26, 0.1168165
573.28712, C26, 0.156048
574.08808, C26, 0.1611026
574.1882000000001, C26, 0.2949131
575.8902399999999, C26, 0.1699992
575.99036, C26, 0.2226052
576.89144, C26, 0.1112381
577.79252, C26, 0.2239782
577.89264, C26, 0.2819959
578.193, C26, 0.1073692
585.6018800000001, C26, 0.1310988
591.7092, C26, 0.139669
592.2098, C26, 0.1469254
592.30992, C26, 0.132766
600.51976, C26, 0.1029423
602.8225200000001, C26, 0.2347181
604.42444, C26, 0.1493273
604.92504, C26, 0.1801833
606.02636, C26, 0.1104478
608.229, C26, 0.1445029
609.33032, C26, 0.1173172
609.9310400000001, C26, 0.1138917
611.7332, C26, 0.1862441
613.43524, C26, 0.1102083
616.93944, C26, 0.1463073
618.241, C26, 0.1066869
620.64388, C26, 0.1225796
621.94544, C26, 0.1804183
622.8465200000001, C26, 0.1700626
624.84892, C26, 0.1189109
626.95144, C26, 0.268609
628.15288, C26, 0.1648293
628.253, C26, 0.2419903
628.35312, C26, 0.1023045
633.65948, C26, 0.1004707
638.36512, C26, 0.1105129
643.37112, C26, 0.1063591
643.7716, C26, 0.1470129
645.47364, C26, 0.1555323
647.57616, C26, 0.105721
650.2794, C26, 0.1281059
650.37952, C26, 0.100526
650.67988, C26, 0.2500552
650.78, C26, 0.1039099
655.18528, C26, 0.1162962
656.38672, C26, 0.1664269
659.8909200000001, C26, 0.2437256
660.99224, C26, 0.1017325
661.09236, C26, 0.1334207
661.99344, C26, 0.1250146
663.7956, C26, 0.2160824
664.69668, C26, 0.107473
664.7968, C26, 0.206037
666.7992, C26, 0.1626758
667.70028, C26, 0.181722
668.20088, C26, 0.1261733
668.40112, C26, 0.1423871
669.50244, C26, 0.1879691
677.61216, C26, 0.1126959
678.91372, C26, 0.1281441
681.4167200000001, C26, 0.1291222
683.41912, C26, 0.1170124
687.0234400000001, C26, 0.221531
689.8268, C26, 0.1042738
690.52764, C26, 0.1882102
690.62776, C26, 0.3786079
690.72788, C26, 0.1389323
690.828, C26, 0.3480872
690.92812, C26, 0.3278429
691.02824, C26, 0.1950657
691.12836, C26, 0.3531224
691.22848, C26, 0.1837351
693.53124, C26, 0.1159864
693.8316, C26, 0.2059167
693.93172, C26, 0.1367843
694.3321999999999, C26, 0.1588933
695.53364, C26, 0.1677715
695.73388, C26, 0.1711998
695.8339999999999, C26, 0.1940421
695.93412, C26, 0.4007881
696.23448, C26, 0.1428464
696.73508, C26, 0.1082605
697.43592, C26, 0.3564078
697.63616, C26, 0.1274976
701.14036, C26, 0.1083068
701.24048, C26, 0.816028
701.3406, C26, 0.3849786
701.54084, C26, 0.1209816
701.64096, C26, 0.2051539
702.8424, C26, 0.104792
702.9425199999999, C26, 0.3286941
703.343, C26, 0.1361196
703.44312, C26, 0.178656
704.8448, C26, 0.1134601
705.04504, C26, 0.284869
705.24528, C26, 0.1848551
707.0474400000001, C26, 0.2453178
707.54804, C26, 0.2329196
707.64816, C26, 0.182694
707.8484, C26, 0.1304352
709.25008, C26, 0.1590193
710.15116, C26, 0.1367751
710.25128, C26, 0.1798493
710.3514, C26, 0.261695
712.25368, C26, 0.1137583
712.3538, C26, 0.1085115
714.3561999999999, C26, 0.131531
714.8568, C26, 0.1520893
719.8628, C26, 0.1515507
723.96772, C26, 0.1130876
730.27528, C26, 0.1555674
732.47792, C26, 0.1149619
740.78788, C26, 0.1305503
747.2956799999999, C26, 0.1990582
747.3958, C26, 0.1327297
751.00012, C26, 0.1741689
751.20036, C26, 0.1572043
759.31008, C26, 0.1043684
763.415, C26, 0.1133263
764.3160800000001, C26, 0.1407336
764.4162, C26, 0.1068669
764.51632, C26, 0.1054649
767.9204, C26, 0.3535935
768.02052, C26, 0.1461111
769.4222, C26, 0.1165636
776.03012, C26, 0.1233416
776.13024, C26, 0.1332164
782.53792, C26, 0.113046
784.64044, C26, 0.1452219
790.54752, C26, 0.1847492
791.4486000000001, C26, 0.1924399
791.74896, C26, 0.2467008
796.25436, C26, 0.1787259
804.76456, C26, 0.1781528
806.06612, C26, 0.1302206
806.9672, C26, 0.1254069
808.06852, C26, 0.120991
808.9696, C26, 0.1134572
811.4726000000001, C26, 0.1058255
815.07692, C26, 0.2310551
815.17704, C26, 0.3501928
815.27716, C26, 0.2504828
815.57752, C26, 0.2582882
816.27836, C26, 0.2241798
820.4834, C26, 0.125706
828.09252, C26, 0.1441863
828.19264, C26, 0.2577517
828.29276, C26, 0.1626015
839.9066800000001, C26, 0.168566
841.5086, C26, 0.1195778
851.82096, C26, 0.1333509
854.72444, C26, 0.1305866
854.82456, C26, 0.2114146
855.5254, C26, 0.1202465
857.42768, C26, 0.1412945
859.5302, C26, 0.1141865
867.5398, C26, 0.2092028
870.34316, C26, 0.1061181
871.94508, C26, 0.1602614
875.0488, C26, 0.1114301
879.45408, C26, 0.1239135
887.96428, C26, 0.1209963
894.5722, C26, 0.1381277
902.5818, C26, 0.1154306
908.5890000000001, C26, 0.1843746
911.092, C26, 0.1249806
913.49488, C26, 0.1225134
913.99548, C26, 0.1041347
914.29584, C26, 0.1057541
914.69632, C26, 0.1155846
916.69872, C26, 0.1091677
919.30184, C26, 0.1490706
919.80244, C26, 0.1471256
926.41036, C26, 0.1195273
927.1112000000001, C26, 0.1036779
928.21252, C26, 0.2083621
932.21732, C26, 0.1527305
937.42356, C26, 0.2422129
937.52368, C26, 0.1918336
937.72392, C26, 0.1987767
937.82404, C26, 0.2114185
942.32944, C26, 0.3269794
950.33904, C26, 0.1553767
953.34264, C26, 0.1046429
954.6442, C26, 0.1647185
956.24612, C26, 0.1363764
960.85164, C26, 0.1230878
962.55368, C26, 0.1748121
966.85884, C26, 0.1064377
967.45956, C26, 0.1044344
972.86604, C26, 0.1632147
978.47276, C26, 0.1505127
978.7731199999999, C26, 0.106738
983.87924, C26, 0.119396
985.28092, C26, 0.1708755
985.38104, C26, 0.1947336
985.48116, C26, 0.1688279
986.182, C26, 0.3208074
992.48956, C26, 0.11963
993.691, C26, 0.3687491
996.89484, C26, 0.1289704
997.49556, C26, 0.7302572
997.59568, C26, 0.7842756
997.6958, C26, 0.3661572
997.79592, C26, 0.4607698
1003.703, C26, 0.1188489
1004.7042, C26, 0.1296735
1005.7054, C26, 0.1534485
1006.00576, C26, 0.1914809
1006.80672, C26, 0.1102067
1006.90684, C26, 0.8474876
1008.60888, C26, 0.1889905
1009.10948, C26, 0.27727
1010.91164, C26, 0.2720295
1011.81272, C26, 0.1302444
1012.01296, C26, 0.1793081
1012.11308, C26, 0.2595359
1012.41344, C26, 0.2091042
1014.11548, C26, 0.1363114
1014.31572, C26, 0.3384456
1014.41584, C26, 0.2796901
1016.41824, C26, 0.4496433
1016.61848, C26, 0.1509216
1016.7186, C26, 0.1901662
1020.62328, C26, 0.1105006
1021.32412, C26, 0.2069577
1021.52436, C26, 0.1376975
1022.32532, C26, 0.1012377
1022.92604, C26, 0.1103373
1023.52676, C26, 0.1176414
1025.52916, C26, 0.1218476
1026.33012, C26, 0.138827
1026.53036, C26, 0.1333901
1026.7306, C26, 0.3194291
1026.83072, C26, 0.1694615
1027.03096, C26, 0.2184497
1028.03216, C26, 0.2477802
1028.33252, C26, 0.1983891
1030.83552, C26, 0.1323275
1038.84512, C26, 0.104127
1038.94524, C26, 0.1594505
1039.84632, C26, 0.1127962
1051.05976, C26, 0.2481557
1052.46144, C26, 0.1508469
1054.2636, C26, 0.2010035
1057.86792, C26, 0.1165936
1058.46864, C26, 0.1242038
1058.56876, C26, 0.190218
1059.7702, C26, 0.130427
1062.57356, C26, 0.1624164
1064.67608, C26, 0.1216874
1066.57836, C26, 0.1373503
1067.67968, C26, 0.1293322
1069.7822, C26, 0.1493372
1070.18268, C26, 0.7423798
1075.2888, C26, 0.1512155
1080.39492, C26, 0.1654325
1082.49744, C26, 0.1789736
1085.40092, C26, 0.5431417
1093.41052, C26, 0.1289724
1093.61076, C26, 0.1235813
1093.811, C26, 0.1277784
1094.8122, C26, 0.1101894
1095.01244, C26, 0.3470016
1095.11256, C26, 0.1286003
1108.62876, C26, 0.1090953
1111.73248, C26, 0.1075851
1118.14016, C26, 0.1343867
1118.3404, C26, 0.1448448
1118.44052, C26, 0.167562
1122.3452, C26, 0.1212338
1123.14616, C26, 0.1094355
1124.24748, C26, 0.1134401
1125.54904, C26, 0.1402238
1126.45012, C26, 0.1342168
1128.25228, C26, 0.1215156
1129.05324, C26, 0.1098841
1129.8542, C26, 0.147107
1130.65516, C26, 0.1085883
1134.15936, C26, 0.1133631
1140.16656, C26, 0.1721022
1140.3668, C26, 0.1465142
1141.66836, C26, 0.1226614
1142.8698, C26, 0.5414802
1142.96992, C26, 0.7782133
1143.07004, C26, 0.3652764
1143.57064, C26, 0.2193308
1147.67556, C26, 0.1637812
1147.77568, C26, 0.1346232
1149.07724, C26, 0.1867262
1149.17736, C26, 0.1132821
1149.27748, C26, 0.11496
1149.3776, C26, 0.1650193
1150.47892, C26, 0.131258
1150.8794, C26, 0.1064167
1155.78528, C26, 0.1070918
1161.69236, C26, 0.1286518
1161.99272, C26, 0.1568419
1165.69716, C26, 0.1250371
0.10012, C27, 0.2426466
0.80096, C27, 0.1252773
1.10132, C27, 0.2034283
3.40408, C27, 0.1090242
3.5042, C27, 0.195663
6.5078, C27, 0.1016273
11.11332, C27, 0.1210305
11.21344, C27, 0.1321511
11.81416, C27, 0.145088
13.11572, C27, 0.1508277
14.91788, C27, 0.1548588
16.72004, C27, 0.1229115
17.42088, C27, 0.1386434
18.5222, C27, 0.1397805
19.32316, C27, 0.2056069
19.5234, C27, 0.10778
21.32556, C27, 0.1473695
23.42808, C27, 0.1012832
24.92988, C27, 0.1139147
25.03, C27, 0.1335705
27.13252, C27, 0.1172776
27.73324, C27, 0.1920317
27.83336, C27, 0.1059032
29.5354, C27, 0.2033998
30.73684, C27, 0.1899482
33.84056, C27, 0.1200502
36.0432, C27, 0.1098798
37.34476, C27, 0.107042
43.65232, C27, 0.104556
47.15652, C27, 0.1040983
47.35676, C27, 0.175968
48.75844, C27, 0.1114056
52.76324, C27, 0.1412208
53.66432, C27, 0.2538157
59.77164, C27, 0.1562489
60.87296, C27, 0.1156283
61.27344, C27, 0.3543166
61.47368, C27, 0.2539881
63.87656, C27, 0.1726769
64.27704, C27, 0.2217833
64.37716, C27, 0.1417646
64.77764000000001, C27, 0.2815645
64.87775999999999, C27, 0.1975924
65.17812000000001, C27, 0.4305224
65.27824, C27, 0.2614599
65.47848, C27, 0.1227244
65.57859999999999, C27, 0.1878331
65.97908, C27, 0.1803042
66.0792, C27, 0.1679415
66.57980000000001, C27, 0.2183775
66.78004, C27, 0.1367579
72.18652, C27, 0.12757
72.98748000000001, C27, 0.1242838
74.5894, C27, 0.1519906
77.29264000000001, C27, 0.1119458
83.70032, C27, 0.1416338
83.80043999999999, C27, 0.215225
83.90056, C27, 0.3730251
84.10080000000001, C27, 0.2497249
84.20092, C27, 0.1008297
84.30104, C27, 0.1205985
84.70152, C27, 0.2301675
109.83164, C27, 0.1658667
119.44316, C27, 0.1176734
120.54448, C27, 0.1609601
122.34664, C27, 0.1019407
122.74712, C27, 0.1314208
127.05228, C27, 0.1094159
128.35384, C27, 0.212503
128.95456, C27, 0.1090041
129.85564, C27, 0.1284746
129.95576, C27, 0.1093106
130.25612, C27, 0.1088896
131.25732, C27, 0.2684342
131.45756, C27, 0.1185556
131.6578, C27, 0.2905524
131.95816, C27, 0.1505651
134.1608, C27, 0.1036169
134.46116, C27, 0.1153306
135.46236, C27, 0.132317
139.46716, C27, 0.1037789
140.168, C27, 0.1936565
140.96896, C27, 0.1008158
150.38024, C27, 0.1501936
150.98096, C27, 0.1157772
151.38144, C27, 0.1176804
151.58168, C27, 0.1350872
151.78192, C27, 0.212254
155.58648, C27, 0.1035265
155.6866, C27, 0.1573168
157.1884, C27, 0.2012023
158.59008, C27, 0.2118291
158.6902, C27, 0.1543831
160.192, C27, 0.1081524
162.39464, C27, 0.1986136
162.99536, C27, 0.2084651
163.09548, C27, 0.1486145
163.59608, C27, 0.6940712
164.29692, C27, 1
164.39704, C27, 0.4757335
164.49716, C27, 0.2138825
164.79752, C27, 0.5950272
164.89764, C27, 0.1112281
164.99776, C27, 0.166929
165.09788, C27, 0.6916272
165.198, C27, 0.1647349
