Time (s), Cell Name, Value
866.14, C16,0.14
866.24, C0,0.17
866.24, C3,0.1
866.24, C20,0.13
866.24, C38,0.17
866.34, C11,0.18
866.34, C17,0.13
866.34, C21,0.3
866.34, C25,0.1
866.34, C32,0.12
866.34, C55,0.1
866.44, C5,0.13
866.44, C30,0.13
866.44, C32,0.14
866.54, C0,0.24
866.54, C19,0.14
866.54, C32,0.15
866.54, C62,0.27
866.64, C11,0.27
866.64, C20,0.12
866.64, C21,0.17
866.64, C28,0.19
866.64, C62,0.27
866.74, C12,0.16
866.74, C32,0.12
866.74, C36,0.12
866.74, C46,0.11
866.84, C0,0.11
866.84, C1,0.21
866.84, C46,0.14
866.94, C12,0.13
866.94, C21,0.11
866.94, C30,0.14
867.04, C15,0.13
867.04, C30,0.12
867.04, C56,0.11
867.14, C25,0.13
867.14, C27,0.19
867.14, C39,0.38
867.14, C51,0.1
867.14, C60,0.13
867.14, C61,0.12
867.24, C21,0.11
867.24, C60,0.5
867.24, C61,0.15
867.34, C6,0.11
867.44, C8,0.1
867.44, C34,0.1
867.54, C5,0.15
867.54, C21,0.22
867.54, C26,0.21
867.64, C32,0.19
867.84, C3,0.13
867.84, C21,0.23
867.84, C46,0.13
867.94, C0,0.26
867.94, C9,0.14
867.94, C11,0.11
867.94, C13,0.27
867.94, C32,0.15
867.94, C58,0.26
868.04, C21,0.12
868.04, C27,0.2
868.14, C12,0.1
868.14, C13,0.1
868.14, C30,0.16
868.14, C38,0.14
868.24, C5,0.1
868.24, C20,0.31
868.24, C30,0.11
868.24, C60,0.14
868.24, C62,0.15
868.34, C20,0.19
868.34, C30,0.26
868.34, C56,0.11
868.34, C60,0.15
868.44, C13,0.1
868.44, C20,0.21
868.44, C62,0.27
868.54, C13,0.1
868.54, C20,0.21
868.54, C23,0.29
868.54, C48,0.16
868.64, C13,0.15
868.64, C15,0.12
868.64, C30,0.2
868.64, C62,0.25
868.74, C0,0.28
868.74, C20,0.51
868.74, C32,0.25
868.74, C38,0.14
868.84, C13,0.11
868.84, C20,0.34
868.94, C0,0.16
868.94, C20,0.6
868.94, C22,0.15
868.94, C46,0.13
869.04, C12,0.18
869.04, C46,0.23
869.04, C51,0.12
869.14, C21,0.23
869.14, C32,0.41
869.24, C13,0.11
869.24, C32,0.27
869.24, C56,0.15
869.34, C5,0.12
869.34, C10,0.18
869.34, C38,0.22
869.44, C62,0.36
869.54, C0,0.14
869.64, C13,0.1
869.64, C21,0.16
869.64, C27,0.2
869.74, C5,0.16
869.74, C48,0.11
869.94, C44,0.11
870.04, C5,0.1
870.04, C15,0.14
870.04, C22,0.13
870.14, C8,0.12
870.14, C15,0.15
870.14, C21,0.16
870.14, C27,0.14
870.14, C38,0.16
870.14, C39,0.12
870.24, C8,0.5
870.24, C31,0.21
870.24, C60,0.25
870.34, C8,0.75
870.34, C13,0.11
870.34, C21,0.19
870.34, C26,0.11
870.34, C31,0.83
870.44, C8,0.63
870.44, C31,0.15
870.54, C8,0.11
870.54, C34,0.18
870.54, C38,0.12
870.64, C16,0.16
870.74, C13,0.13
870.74, C18,0.11
870.84, C9,0.14
870.94, C13,0.12
870.94, C15,0.14
870.94, C25,0.1
870.94, C51,0.13
870.94, C62,0.29
871.04, C25,0.11
871.04, C32,0.11
871.14, C15,0.19
871.14, C21,0.14
871.24, C5,0.15
871.24, C12,0.14
871.24, C15,0.12
871.24, C17,0.13
871.24, C21,0.1
871.24, C24,0.14
871.34, C0,0.1
871.34, C27,0.14
871.44, C0,0.32
871.44, C13,0.11
871.44, C15,0.14
871.44, C20,0.11
871.44, C21,0.18
871.54, C0,0.29
871.54, C6,0.15
871.54, C12,0.23
871.54, C19,0.14
871.54, C21,0.16
871.54, C32,0.14
871.54, C61,0.15
871.64, C0,0.16
871.64, C13,0.12
871.64, C24,0.21
871.84, C0,0.15
871.84, C13,0.13
871.84, C20,0.21
871.84, C32,0.15
871.95, C20,0.3
871.95, C21,0.15
871.95, C26,0.16
871.95, C56,0.2
872.05, C20,0.18
872.05, C30,0.1
872.05, C38,0.19
872.05, C46,0.13
872.15, C10,0.14
872.15, C13,0.14
872.15, C15,0.13
872.15, C20,0.11
872.15, C21,0.18
872.15, C24,0.47
872.15, C27,0.11
872.15, C38,0.11
872.25, C15,0.2
872.25, C30,0.24
872.25, C56,0.15
872.35, C10,0.11
872.35, C39,0.35
872.35, C51,0.17
872.45, C5,0.14
872.45, C8,0.18
872.45, C10,0.1
872.45, C31,0.15
872.55, C8,0.23
872.55, C31,0.11
872.65, C3,0.13
872.65, C31,0.2
872.75, C13,0.2
872.85, C11,0.11
872.85, C21,0.12
872.85, C32,0.1
872.95, C0,0.23
872.95, C22,0.14
873.05, C0,0.13
873.05, C12,0.1
873.05, C19,0.14
873.05, C27,0.11
873.05, C60,0.1
873.05, C61,0.12
873.15, C0,0.1
873.15, C13,0.1
873.15, C62,0.44
873.25, C12,0.18
873.25, C20,0.38
873.25, C38,0.11
873.25, C62,0.34
873.35, C10,0.13
873.35, C19,0.14
873.35, C20,0.2
873.35, C61,0.14
873.45, C13,0.11
873.45, C20,0.18
873.45, C32,0.1
873.45, C60,0.15
873.45, C61,0.13
873.55, C21,0.25
873.65, C5,0.16
873.65, C15,0.11
873.65, C24,0.15
873.65, C39,0.11
873.75, C1,0.11
873.75, C31,0.23
873.85, C22,0.13
873.85, C31,0.11
873.95, C13,0.18
873.95, C18,0.14
874.15, C19,0.12
874.25, C1,0.23
874.25, C8,0.13
874.25, C21,0.31
874.25, C24,0.13
874.25, C32,0.1
874.35, C21,0.18
874.35, C27,0.11
874.35, C32,0.12
874.35, C55,0.3
874.45, C0,0.29
874.55, C0,0.15
874.55, C13,0.13
874.55, C21,0.14
874.65, C60,0.16
874.75, C6,0.11
874.75, C10,0.12
874.75, C31,0.18
874.75, C38,0.11
874.85, C12,0.1
874.85, C22,0.17
874.85, C27,0.15
874.95, C8,0.37
874.95, C13,0.11
874.95, C21,0.25
874.95, C31,0.6
874.95, C35,0.12
874.95, C56,0.13
874.95, C60,0.15
875.05, C8,0.55
875.05, C26,0.11
875.05, C31,0.58
875.05, C60,0.14
875.05, C61,0.27
875.15, C22,0.25
875.25, C10,0.11
875.25, C13,0.1
875.25, C38,0.12
875.35, C5,0.12
875.35, C13,0.13
875.45, C15,0.13
875.45, C21,0.15
875.45, C27,0.16
875.45, C32,0.15
875.45, C39,0.11
875.55, C8,0.15
875.55, C9,0.11
875.55, C13,0.12
875.55, C49,0.37
875.65, C1,0.12
875.65, C19,0.17
875.65, C21,0.1
875.65, C24,0.13
875.65, C31,0.16
875.65, C49,0.48
875.75, C21,0.38
875.75, C38,0.15
875.75, C49,0.53
875.75, C59,0.12
875.85, C11,0.12
875.85, C49,0.31
875.85, C58,0.1
875.95, C13,0.14
875.95, C21,0.18
875.95, C24,0.28
875.95, C32,0.16
876.05, C3,0.11
876.05, C20,0.15
876.05, C21,0.34
876.05, C25,0.14
876.15, C11,0.19
876.15, C23,0.1
876.15, C38,0.19
876.25, C11,0.24
876.35, C0,0.19
876.35, C11,0.24
876.45, C13,0.15
876.65, C0,0.26
876.65, C20,0.19
876.65, C30,0.34
876.65, C32,0.12
876.65, C46,0.15
876.75, C5,0.13
876.75, C10,0.16
876.75, C13,0.2
876.75, C20,0.3
876.75, C21,0.19
876.75, C61,0.11
876.85, C12,0.11
876.85, C20,0.89
876.85, C30,0.27
876.85, C32,0.13
876.85, C46,0.13
876.95, C20,0.6
876.95, C30,0.12
877.05, C6,0.14
877.05, C44,0.14
877.15, C0,0.1
877.15, C19,0.45
877.15, C43,0.12
877.15, C56,0.26
877.15, C60,0.23
877.15, C61,0.92
877.25, C8,0.11
877.25, C19,0.51
877.25, C61,0.82
877.35, C5,0.16
877.35, C22,0.15
877.35, C31,0.29
877.35, C38,0.21
877.45, C31,0.2
877.45, C32,0.28
877.45, C34,0.1
877.45, C48,0.1
877.55, C5,0.12
877.55, C13,0.16
877.85, C1,0.17
877.85, C21,0.28
877.95, C15,0.17
877.95, C17,0.2
877.95, C39,0.38
878.05, C1,0.16
878.05, C15,0.46
878.05, C39,0.34
878.15, C5,0.11
878.15, C8,0.2
878.15, C21,0.27
878.15, C28,0.15
878.25, C13,0.15
878.25, C59,0.1
878.35, C5,0.12
878.35, C10,0.1
878.35, C18,0.1
878.35, C22,0.11
878.35, C59,0.26
878.45, C9,0.11
878.45, C21,0.12
878.55, C13,0.15
878.65, C38,0.26
878.75, C5,0.18
878.85, C32,0.12
878.95, C10,0.11
878.95, C38,0.11
879.05, C12,0.11
879.05, C27,0.11
879.15, C13,0.13
879.15, C19,0.18
879.25, C21,0.17
879.25, C27,0.17
879.35, C15,0.13
879.35, C21,0.17
879.35, C25,0.18
879.45, C1,0.29
879.45, C2,0.27
879.45, C13,0.29
879.45, C26,0.12
879.45, C27,0.1
879.55, C15,0.16
879.55, C22,0.18
879.55, C38,0.15
879.55, C60,0.19
879.65, C28,0.21
879.75, C21,0.17
879.75, C32,0.12
879.85, C1,0.18
879.85, C5,0.17
879.85, C19,0.1
879.85, C28,0.13
879.85, C31,0.15
879.85, C62,0.12
879.95, C1,0.1
879.95, C17,0.17
879.95, C39,0.2
879.95, C49,0.14
880.05, C21,0.18
880.15, C32,0.14
880.26, C2,0.1
880.26, C18,0.12
880.26, C19,0.11
880.26, C45,0.13
880.36, C11,0.11
880.46, C9,0.1
880.46, C57,0.15
880.56, C3,0.1
880.56, C20,0.14
880.56, C21,0.58
880.56, C38,0.15
880.56, C57,0.42
880.56, C60,0.12
880.66, C3,0.12
880.66, C5,0.11
880.66, C21,0.7
880.66, C55,0.1
880.66, C57,0.37
880.76, C3,0.28
880.76, C25,0.13
880.76, C27,0.18
880.76, C55,0.31
880.86, C2,0.14
880.86, C11,0.41
880.86, C55,0.73
880.86, C61,0.12
880.96, C0,0.21
880.96, C11,0.18
880.96, C55,0.39
881.06, C9,0.11
881.06, C10,0.25
881.06, C32,0.11
881.06, C55,0.22
881.06, C58,0.33
881.06, C62,0.25
881.16, C0,0.1
881.16, C20,0.14
881.16, C23,0.37
881.16, C25,0.12
881.16, C46,0.24
881.16, C58,0.25
881.26, C1,0.13
881.26, C9,0.1
881.26, C23,0.52
881.26, C30,0.24
881.26, C32,0.12
881.26, C42,0.1
881.26, C46,0.16
881.26, C60,0.11
881.26, C62,0.32
881.36, C20,0.44
881.36, C23,0.11
881.36, C30,0.16
881.36, C60,0.25
881.46, C0,0.13
881.46, C10,0.16
881.46, C20,0.28
881.46, C30,0.75
881.56, C12,0.13
881.56, C20,0.52
881.56, C32,0.5
881.66, C5,0.23
881.66, C20,0.7
881.76, C20,0.32
881.76, C30,0.1
881.76, C61,0.3
881.86, C19,0.21
881.86, C20,0.31
881.86, C32,0.27
881.86, C56,0.1
881.96, C19,0.19
881.96, C30,0.53
881.96, C38,0.1
881.96, C60,0.18
881.96, C61,0.48
882.06, C8,0.17
882.06, C22,0.25
882.06, C31,0.43
882.16, C8,0.18
882.16, C31,0.47
882.26, C8,0.13
882.46, C27,0.11
882.56, C0,0.13
882.56, C21,0.19
882.66, C0,0.2
882.66, C2,0.22
882.66, C17,0.17
882.66, C24,0.26
882.66, C27,0.2
882.66, C62,0.51
882.76, C15,0.11
882.76, C24,0.14
882.76, C32,0.34
882.86, C0,0.43
882.86, C5,0.12
882.86, C13,0.25
882.86, C20,0.46
882.86, C21,0.25
882.86, C30,0.13
882.86, C32,0.27
882.86, C38,0.17
882.86, C60,0.18
882.86, C61,0.2
882.96, C6,0.11
882.96, C13,0.29
882.96, C20,0.56
882.96, C30,0.16
882.96, C32,0.7
882.96, C38,0.2
882.96, C46,0.11
882.96, C51,0.15
883.06, C0,0.25
883.06, C9,0.24
883.06, C20,0.35
883.06, C32,0.58
883.16, C12,0.1
883.16, C20,0.34
883.16, C30,0.14
883.16, C32,0.57
883.26, C19,0.27
883.26, C32,0.45
883.26, C61,0.36
883.36, C15,0.13
883.36, C17,0.15
883.36, C20,0.24
883.36, C21,0.13
883.46, C30,0.14
883.46, C62,0.15
883.56, C21,0.22
883.56, C24,0.15
883.56, C30,0.14
883.56, C62,0.23
883.66, C5,0.17
883.66, C27,0.18
883.66, C60,0.11
883.76, C0,0.12
883.76, C20,0.19
883.76, C24,0.12
883.76, C30,0.14
883.76, C38,0.1
883.76, C56,0.1
883.86, C20,0.45
883.96, C2,0.17
883.96, C12,0.23
883.96, C20,0.35
883.96, C30,0.23
883.96, C38,0.15
883.96, C61,0.11
884.06, C21,0.13
884.06, C60,0.32
884.06, C61,0.19
884.16, C19,0.1
884.26, C0,0.14
884.26, C15,0.21
884.26, C21,0.19
884.26, C24,0.28
884.36, C0,0.25
884.36, C23,0.57
884.36, C62,0.3
884.46, C24,0.11
884.46, C25,0.15
884.56, C20,0.27
884.56, C21,0.15
884.56, C24,0.11
884.56, C30,0.24
884.56, C32,0.29
884.56, C62,0.1
884.66, C2,0.11
884.66, C20,0.18
884.66, C24,0.41
884.66, C27,0.15
884.66, C30,0.26
884.66, C46,0.1
884.76, C9,0.12
884.76, C21,0.13
884.76, C56,0.12
884.86, C19,0.15
884.86, C34,0.1
884.86, C61,0.27
885.06, C2,0.25
885.06, C24,0.28
885.16, C21,0.26
885.16, C34,0.11
885.16, C43,0.12
885.26, C1,0.1
885.26, C15,0.15
885.26, C32,0.19
885.26, C38,0.15
885.26, C43,0.1
885.36, C13,0.25
885.36, C27,0.19
885.46, C5,0.26
885.56, C10,0.15
885.56, C15,0.11
885.56, C24,0.12
885.66, C15,0.15
885.66, C21,0.18
885.66, C48,0.12
885.76, C10,0.13
885.76, C38,0.23
885.76, C56,0.12
885.86, C1,0.17
885.96, C8,0.12
885.96, C39,0.12
886.06, C8,0.17
886.06, C39,0.21
886.06, C59,0.11
886.16, C10,0.13
886.16, C62,0.22
886.26, C5,0.12
886.26, C21,0.29
886.26, C38,0.23
886.36, C21,0.16
886.36, C59,0.39
886.46, C2,0.26
886.46, C11,0.14
886.46, C13,0.1
886.46, C17,0.11
886.56, C1,0.13
886.56, C27,0.1
886.96, C10,0.12
886.96, C13,0.12
887.06, C3,0.24
887.06, C5,0.12
887.06, C21,0.19
887.06, C39,0.11
887.16, C1,0.16
887.16, C15,0.12
887.16, C27,0.17
887.26, C17,0.11
887.46, C5,0.14
887.46, C13,0.24
887.46, C21,0.19
887.46, C27,0.16
887.46, C45,0.13
887.56, C45,0.14
887.56, C47,0.32
887.66, C19,0.11
887.66, C21,0.11
887.66, C47,0.43
887.66, C59,0.14
887.76, C47,0.2
887.76, C61,0.16
887.96, C3,0.15
887.96, C21,0.16
887.96, C26,0.12
888.06, C3,0.14
888.06, C21,0.18
888.06, C57,0.33
888.16, C21,0.24
888.16, C25,0.16
888.16, C57,0.21
888.26, C2,0.17
888.26, C3,0.17
888.26, C21,0.2
888.26, C55,0.13
888.26, C57,0.13
888.36, C2,0.12
888.36, C3,0.47
888.36, C12,0.14
888.36, C21,0.35
888.46, C3,0.59
888.46, C19,0.19
888.46, C21,0.13
888.46, C25,0.16
888.46, C32,0.19
888.46, C55,0.44
888.46, C62,0.29
888.57, C3,0.6
888.57, C20,0.14
888.57, C27,0.13
888.57, C32,0.11
888.57, C55,0.59
888.57, C62,0.11
888.67, C3,0.27
888.67, C11,0.24
888.67, C36,0.13
888.67, C55,0.48
888.67, C62,0.15
888.77, C0,0.48
888.77, C11,0.16
888.77, C28,0.11
888.77, C46,0.31
888.77, C62,0.21
888.87, C0,0.2
888.87, C5,0.12
888.87, C38,0.14
888.87, C46,0.64
888.87, C58,0.12
888.87, C62,0.38
888.97, C18,0.13
888.97, C46,0.24
888.97, C58,0.37
888.97, C60,0.23
888.97, C61,0.18
889.07, C10,0.22
889.07, C23,0.29
889.07, C27,0.15
889.07, C46,0.16
889.07, C58,0.56
889.07, C60,0.1
889.17, C9,0.19
889.17, C21,0.21
889.17, C23,0.64
889.17, C38,0.14
889.17, C42,0.11
889.17, C58,0.26
889.27, C21,0.1
889.27, C23,0.41
889.27, C24,0.25
889.27, C42,0.11
889.27, C58,0.42
889.37, C0,0.23
889.37, C10,0.16
889.37, C12,0.15
889.37, C20,0.15
889.37, C21,0.1
889.37, C32,0.19
889.37, C46,0.26
889.37, C61,0.16
889.47, C0,0.22
889.47, C30,0.16
889.47, C56,0.12
889.57, C24,0.2
889.57, C56,0.13
889.67, C20,0.35
889.67, C22,0.11
889.67, C30,0.16
889.77, C5,0.22
889.77, C30,0.14
889.77, C48,0.1
889.87, C0,0.11
889.87, C20,0.33
889.87, C30,0.17
889.97, C12,0.11
889.97, C19,0.11
889.97, C20,0.48
889.97, C30,0.27
890.07, C20,0.14
890.07, C30,0.24
890.07, C32,0.15
890.17, C21,0.17
890.17, C38,0.23
890.27, C1,0.13
890.37, C43,0.11
890.37, C60,0.11
890.47, C1,0.2
890.47, C5,0.11
890.47, C8,0.11
890.47, C17,0.11
890.47, C21,0.19
890.57, C8,0.17
890.57, C24,0.27
890.57, C49,0.17
890.67, C10,0.11
890.67, C24,0.22
890.67, C56,0.1
890.77, C15,0.18
890.77, C39,0.19
890.87, C5,0.15
890.87, C17,0.13
890.87, C39,0.16
890.87, C48,0.11
890.97, C10,0.12
890.97, C39,0.11
891.07, C2,0.13
891.07, C21,0.2
891.17, C16,0.11
891.27, C13,0.27
891.37, C3,0.12
891.37, C9,0.11
891.37, C17,0.1
891.37, C27,0.1
891.47, C0,0.14
891.47, C13,0.2
891.47, C21,0.22
891.57, C18,0.12
891.57, C49,0.11
891.67, C3,0.16
891.67, C12,0.11
891.67, C34,0.11
891.77, C3,0.16
891.77, C21,0.13
891.87, C38,0.12
891.87, C55,0.21
891.87, C62,0.14
891.97, C2,0.18
891.97, C11,0.12
891.97, C27,0.11
891.97, C32,0.27
891.97, C55,0.57
891.97, C62,0.89
892.07, C0,0.13
892.07, C23,0.11
892.07, C27,0.17
892.07, C30,0.14
892.07, C55,0.28
892.07, C58,0.11
892.17, C11,0.11
892.17, C38,0.12
892.27, C0,0.12
892.27, C21,0.2
892.37, C12,0.14
892.37, C58,0.3
892.47, C15,0.13
892.47, C20,0.21
892.47, C25,0.12
892.57, C12,0.15
892.57, C20,0.21
892.57, C30,0.18
892.57, C61,0.13
892.67, C20,0.45
892.67, C21,0.15
892.67, C30,0.36
892.67, C38,0.16
892.77, C30,0.31
892.87, C10,0.13
892.87, C23,0.49
892.87, C30,0.47
892.87, C56,0.1
892.97, C1,0.27
892.97, C27,0.11
892.97, C39,0.4
892.97, C56,0.11
893.07, C10,0.11
893.07, C15,0.15
893.07, C21,0.14
893.07, C27,0.1
893.07, C39,0.19
893.07, C43,0.14
893.17, C5,0.21
893.17, C15,0.12
893.17, C59,0.11
893.27, C18,0.11
893.37, C59,0.12
893.57, C38,0.12
893.67, C5,0.14
893.67, C15,0.12
893.77, C39,0.13
893.87, C1,0.16
893.87, C2,0.14
893.87, C21,0.12
893.97, C2,0.1
893.97, C13,0.47
893.97, C27,0.16
894.07, C16,0.34
894.07, C19,0.15
894.07, C21,0.15
894.17, C19,0.13
894.17, C21,0.11
894.37, C2,0.14
894.37, C22,0.24
894.37, C27,0.15
894.57, C20,0.13
894.57, C21,0.28
894.57, C24,0.15
894.57, C26,0.14
894.67, C1,0.12
894.67, C3,0.18
894.67, C15,0.12
894.67, C21,0.23
894.67, C24,0.2
894.67, C57,0.14
894.77, C3,0.21
894.77, C21,0.29
894.77, C27,0.16
894.77, C57,0.26
894.77, C62,0.23
894.87, C3,0.6
894.87, C25,0.14
894.87, C55,0.29
894.97, C3,0.61
894.97, C5,0.15
894.97, C12,0.19
894.97, C25,0.12
894.97, C55,0.75
894.97, C61,0.14
894.97, C62,0.19
895.07, C11,0.28
895.07, C27,0.14
895.07, C55,0.81
895.07, C58,0.19
895.17, C10,0.17
895.17, C58,0.42
895.17, C62,0.34
895.27, C9,0.12
895.27, C21,0.14
895.27, C32,0.15
895.27, C46,0.22
895.27, C58,0.35
895.37, C23,0.29
895.37, C24,0.18
895.37, C30,0.11
895.37, C51,0.11
895.37, C58,0.5
895.47, C5,0.17
895.47, C20,0.14
895.47, C24,0.54
895.47, C58,0.13
895.57, C1,0.14
895.57, C32,0.19
895.57, C46,0.17
895.57, C56,0.13
895.67, C20,0.11
895.67, C24,0.13
895.67, C30,0.31
895.67, C60,0.13
895.77, C24,0.25
895.87, C20,0.16
895.87, C35,0.11
895.97, C0,0.13
895.97, C20,0.13
895.97, C24,0.17
895.97, C25,0.11
895.97, C60,0.2
896.07, C12,0.1
896.07, C20,0.13
896.07, C21,0.21
896.07, C24,0.25
896.07, C27,0.14
896.07, C30,0.11
896.07, C61,0.19
896.17, C20,0.26
896.17, C27,0.12
896.27, C20,0.19
896.27, C30,0.13
896.37, C0,0.14
896.37, C21,0.18
896.37, C23,0.13
896.37, C30,0.2
896.37, C38,0.16
896.47, C20,0.17
896.47, C21,0.13
896.47, C24,0.53
896.57, C6,0.13
896.57, C23,0.58
896.67, C5,0.12
896.67, C8,0.13
896.67, C23,0.18
896.67, C30,0.23
896.67, C31,0.2
896.67, C61,0.13
896.77, C8,0.69
896.77, C15,0.15
896.77, C22,0.14
896.77, C30,0.17
896.77, C31,0.42
896.77, C60,0.19
896.87, C30,0.15
896.87, C32,0.22
896.98, C22,0.22
896.98, C27,0.15
896.98, C38,0.1
897.08, C9,0.14
897.08, C10,0.22
897.08, C17,0.1
897.18, C21,0.43
897.18, C32,0.13
897.28, C0,0.17
897.28, C12,0.25
897.28, C19,0.11
897.28, C20,0.35
897.28, C28,0.16
897.28, C61,0.18
897.38, C0,0.15
897.38, C12,0.12
897.38, C19,0.19
897.38, C20,0.48
897.38, C30,0.12
897.38, C32,0.13
897.38, C38,0.31
897.38, C46,0.13
897.38, C60,0.22
897.38, C61,0.25
897.48, C20,0.3
897.48, C60,0.11
897.48, C61,0.44
897.58, C5,0.16
897.58, C19,0.16
897.58, C20,0.18
897.58, C61,0.17
897.68, C30,0.19
897.68, C32,0.15
897.78, C2,0.29
897.78, C19,0.23
897.78, C21,0.14
897.78, C27,0.18
897.78, C61,0.35
897.88, C23,0.24
898.08, C12,0.14
898.08, C17,0.11
898.08, C21,0.13
898.08, C30,0.31
898.08, C56,0.13
898.08, C60,0.2
898.08, C62,0.32
898.18, C15,0.15
898.18, C20,0.12
898.18, C21,0.12
898.18, C62,0.27
898.28, C18,0.12
898.28, C30,0.32
898.28, C41,0.14
898.38, C10,0.13
898.38, C41,0.12
898.38, C48,0.14
898.38, C60,0.13
898.38, C62,0.3
898.48, C20,0.21
898.48, C38,0.17
898.48, C61,0.13
898.48, C62,0.11
898.58, C0,0.14
898.58, C19,0.15
898.58, C20,0.16
898.58, C22,0.12
898.58, C38,0.1
898.58, C61,0.29
898.68, C19,0.25
898.68, C20,0.29
898.68, C30,0.22
898.68, C60,0.23
898.68, C61,0.79
898.78, C19,0.16
898.78, C20,0.23
898.78, C30,0.19
898.88, C21,0.22
898.88, C23,0.14
898.88, C38,0.16
898.98, C15,0.1
898.98, C23,0.66
898.98, C32,0.19
898.98, C42,0.12
898.98, C62,0.13
899.08, C23,0.12
899.08, C24,0.66
899.08, C31,0.12
899.18, C0,0.18
899.18, C12,0.16
899.18, C30,0.14
899.28, C17,0.11
899.28, C20,0.15
899.28, C56,0.1
899.28, C60,0.11
899.28, C62,0.16
899.38, C20,0.4
899.38, C30,0.11
899.48, C5,0.2
899.48, C16,0.1
899.58, C20,0.2
899.58, C30,0.12
899.68, C0,0.23
899.68, C20,0.25
899.68, C21,0.28
899.68, C24,0.2
899.68, C48,0.23
899.78, C61,0.16
899.78, C62,0.27
899.88, C0,0.16
899.88, C2,0.28
899.88, C10,0.1
899.88, C28,0.1
899.88, C62,0.11
899.98, C27,0.17
899.98, C28,0.35
899.98, C46,0.12
899.98, C62,0.4
900.08, C11,0.16
900.08, C17,0.11
900.08, C27,0.1
900.08, C30,0.37
900.08, C32,0.15
900.08, C38,0.14
900.08, C62,0.6
900.18, C0,0.19
900.18, C27,0.1
900.28, C12,0.13
900.28, C19,0.12
900.28, C20,0.28
900.28, C56,0.17
900.28, C60,0.2
900.28, C61,0.43
900.38, C5,0.18
900.38, C19,0.18
900.38, C20,0.1
900.38, C38,0.33
900.38, C61,0.12
900.48, C0,0.11
900.48, C20,0.27
900.48, C61,0.2
900.58, C19,0.11
900.58, C20,0.17
900.58, C32,0.13
900.58, C48,0.17
900.58, C61,0.18
900.68, C0,0.14
900.68, C10,0.15
900.68, C17,0.11
900.68, C32,0.3
900.78, C0,0.23
900.78, C19,0.1
900.78, C21,0.19
900.78, C30,0.12
900.88, C0,0.36
900.98, C18,0.13
900.98, C21,0.13
901.08, C13,0.49
901.08, C16,0.17
901.08, C48,0.21
901.18, C48,0.26
901.28, C48,0.14
901.48, C2,0.14
901.48, C8,0.17
901.48, C19,0.1
901.48, C21,0.25
901.48, C30,0.19
901.58, C8,0.22
901.58, C13,0.11
901.58, C62,0.22
901.68, C12,0.14
901.68, C13,0.1
901.68, C23,0.1
901.68, C24,0.17
901.68, C27,0.24
901.68, C60,0.17
901.78, C0,0.13
901.78, C2,0.1
901.78, C10,0.17
901.78, C27,0.14
901.78, C32,0.26
901.88, C0,0.38
901.98, C17,0.11
902.08, C0,0.42
902.08, C30,0.24
902.08, C38,0.12
902.08, C60,0.13
902.18, C17,0.13
902.18, C28,0.14
902.18, C60,0.24
902.28, C0,0.12
902.28, C13,0.13
902.28, C30,0.19
902.28, C46,0.1
902.28, C56,0.12
902.38, C0,0.17
902.38, C28,0.17
902.38, C46,0.34
902.38, C60,0.31
902.48, C0,0.15
902.48, C2,0.12
902.48, C9,0.14
902.48, C10,0.15
902.48, C13,0.15
902.48, C15,0.13
902.48, C20,0.19
902.48, C24,0.11
902.48, C30,0.12
902.48, C48,0.27
902.48, C56,0.32
902.58, C15,0.45
902.58, C17,0.15
902.58, C21,0.2
902.58, C26,0.12
902.58, C27,0.12
902.58, C37,0.14
902.58, C38,0.15
902.58, C48,0.18
902.68, C2,0.12
902.68, C13,0.21
902.68, C15,0.7
902.68, C39,0.3
902.68, C50,0.25
902.78, C1,0.16
902.78, C8,0.23
902.78, C39,0.13
902.88, C59,0.12
902.98, C59,0.24
903.08, C18,0.13
903.28, C21,0.23
903.28, C23,0.11
903.28, C34,0.12
903.38, C3,0.22
903.38, C25,0.12
903.48, C3,0.29
903.48, C12,0.22
903.48, C19,0.13
903.48, C21,0.26
903.48, C60,0.24
903.58, C2,0.14
903.58, C28,0.3
903.58, C60,0.17
903.58, C61,0.18
903.58, C62,0.14
903.68, C5,0.22
903.68, C9,0.11
903.68, C19,0.12
903.68, C22,0.15
903.68, C28,0.4
903.68, C38,0.29
903.68, C60,0.16
903.68, C61,0.14
903.78, C25,0.32
903.78, C28,0.32
903.78, C60,0.21
903.78, C61,0.17
903.88, C17,0.11
903.88, C21,0.21
903.88, C32,0.12
903.88, C60,0.13
903.98, C12,0.14
904.08, C11,0.15
904.08, C23,0.21
904.18, C25,0.21
904.18, C42,0.1
904.38, C21,0.12
904.38, C48,0.11
904.48, C38,0.12
904.58, C23,0.16
904.58, C25,0.17
904.58, C38,0.13
904.68, C5,0.23
904.68, C28,0.11
904.68, C30,0.21
904.78, C2,0.35
904.78, C5,0.26
904.78, C10,0.12
904.78, C23,0.17
904.78, C24,0.12
904.78, C28,0.58
904.78, C42,0.48
904.88, C2,0.41
904.88, C5,0.51
904.88, C17,0.19
904.88, C23,0.12
904.88, C42,0.52
904.98, C2,0.59
904.98, C12,0.11
904.98, C42,0.41
904.98, C48,0.25
904.98, C52,0.19
905.08, C2,0.24
905.08, C13,0.38
905.08, C24,0.23
905.08, C25,0.1
905.08, C42,0.16
905.08, C48,0.21
905.18, C2,0.13
905.18, C15,0.11
